May 6, 2023   17:18:30
-0.189, 3.464e-4
-0.190, 3.497e-4
-0.191, 3.530e-4
-0.192, 3.565e-4
-0.193, 3.599e-4
-0.194, 3.632e-4
-0.195, 3.666e-4
-0.196, 3.699e-4
-0.197, 3.733e-4
-0.198, 3.766e-4
-0.199, 3.798e-4
-0.200, 3.830e-4
-0.201, 3.860e-4
-0.202, 3.889e-4
-0.203, 3.917e-4
-0.204, 3.943e-4
-0.205, 3.969e-4
-0.206, 3.994e-4
-0.207, 4.015e-4
-0.208, 4.035e-4
-0.209, 4.052e-4
-0.210, 4.066e-4
-0.211, 4.080e-4
-0.212, 4.091e-4
-0.213, 4.099e-4
-0.214, 4.104e-4
-0.215, 4.106e-4
-0.216, 4.105e-4
-0.217, 4.103e-4
-0.218, 4.098e-4
-0.219, 4.091e-4
-0.220, 4.081e-4
-0.221, 4.069e-4
-0.222, 4.054e-4
-0.223, 4.037e-4
-0.224, 4.018e-4
-0.225, 3.998e-4
-0.226, 3.974e-4
-0.227, 3.950e-4
-0.228, 3.923e-4
-0.229, 3.895e-4
-0.230, 3.867e-4
-0.231, 3.838e-4
-0.232, 3.807e-4
-0.233, 3.776e-4
-0.234, 3.745e-4
-0.235, 3.714e-4
-0.236, 3.681e-4
-0.237, 3.651e-4
-0.238, 3.620e-4
-0.239, 3.588e-4
-0.240, 3.557e-4
-0.241, 3.527e-4
-0.242, 3.496e-4
-0.243, 3.467e-4
-0.244, 3.438e-4
-0.245, 3.410e-4
-0.246, 3.382e-4
-0.247, 3.355e-4
-0.248, 3.329e-4
-0.249, 3.302e-4
-0.250, 3.199e-4
-0.249, 2.729e-4
-0.248, 2.231e-4
-0.247, 1.801e-4
-0.246, 1.424e-4
-0.245, 1.094e-4
-0.244, 8.000e-5
-0.243, 5.382e-5
-0.242, 3.041e-5
-0.241, 9.657e-6
-0.240, -9.103e-6
-0.239, -2.600e-5
-0.238, -4.108e-5
-0.237, -5.498e-5
-0.236, -6.748e-5
-0.235, -7.870e-5
-0.234, -8.899e-5
-0.233, -9.827e-5
-0.232, -1.068e-4
-0.231, -1.146e-4
-0.230, -1.218e-4
-0.229, -1.284e-4
-0.228, -1.344e-4
-0.227, -1.400e-4
-0.226, -1.453e-4
-0.225, -1.501e-4
-0.224, -1.548e-4
-0.223, -1.592e-4
-0.222, -1.632e-4
-0.221, -1.669e-4
-0.220, -1.706e-4
-0.219, -1.739e-4
-0.218, -1.772e-4
-0.217, -1.804e-4
-0.216, -1.834e-4
-0.215, -1.863e-4
-0.214, -1.892e-4
-0.213, -1.919e-4
-0.212, -1.944e-4
-0.211, -1.970e-4
-0.210, -1.996e-4
-0.209, -2.020e-4
-0.208, -2.045e-4
-0.207, -2.070e-4
-0.206, -2.094e-4
-0.205, -2.119e-4
-0.204, -2.143e-4
-0.203, -2.166e-4
-0.202, -2.191e-4
-0.201, -2.214e-4
-0.200, -2.238e-4
-0.199, -2.262e-4
-0.198, -2.287e-4
-0.197, -2.312e-4
-0.196, -2.335e-4
-0.195, -2.359e-4
-0.194, -2.383e-4
-0.193, -2.407e-4
-0.192, -2.431e-4
-0.191, -2.455e-4
-0.190, -2.479e-4
-0.189, -2.502e-4
-0.188, -2.526e-4
-0.187, -2.549e-4
-0.186, -2.573e-4
-0.185, -2.597e-4
-0.184, -2.620e-4
-0.183, -2.642e-4
-0.182, -2.664e-4
-0.181, -2.685e-4
-0.180, -2.706e-4
-0.179, -2.726e-4
-0.178, -2.745e-4
-0.177, -2.763e-4
-0.176, -2.780e-4
-0.175, -2.797e-4
-0.174, -2.811e-4
-0.173, -2.826e-4
-0.172, -2.839e-4
-0.171, -2.849e-4
-0.170, -2.858e-4
-0.169, -2.867e-4
-0.168, -2.873e-4
-0.167, -2.878e-4
-0.166, -2.881e-4
-0.165, -2.883e-4
-0.164, -2.884e-4
-0.163, -2.882e-4
-0.162, -2.880e-4
-0.161, -2.876e-4
-0.160, -2.872e-4
-0.159, -2.867e-4
-0.158, -2.859e-4
-0.157, -2.851e-4
-0.156, -2.841e-4
-0.155, -2.830e-4
-0.154, -2.820e-4
-0.153, -2.813e-4
-0.152, -2.799e-4
-0.151, -2.786e-4
-0.150, -2.771e-4
-0.149, -2.756e-4
-0.148, -2.741e-4
-0.147, -2.728e-4
-0.146, -2.714e-4
-0.145, -2.698e-4
-0.144, -2.684e-4
-0.143, -2.670e-4
-0.142, -2.656e-4
-0.141, -2.643e-4
-0.140, -2.631e-4
-0.139, -2.618e-4
-0.138, -2.607e-4
-0.137, -2.596e-4
-0.136, -2.586e-4
-0.135, -2.577e-4
-0.134, -2.569e-4
-0.133, -2.561e-4
-0.132, -2.554e-4
-0.131, -2.548e-4
-0.130, -2.543e-4
-0.129, -2.537e-4
-0.128, -2.533e-4
-0.127, -2.530e-4
-0.126, -2.526e-4
-0.125, -2.523e-4
-0.124, -2.520e-4
-0.123, -2.518e-4
-0.122, -2.517e-4
-0.121, -2.516e-4
-0.120, -2.515e-4
-0.119, -2.515e-4
-0.118, -2.514e-4
-0.117, -2.513e-4
-0.116, -2.513e-4
-0.115, -2.512e-4
-0.114, -2.511e-4
-0.113, -2.509e-4
-0.112, -2.507e-4
-0.111, -2.505e-4
-0.110, -2.503e-4
-0.109, -2.501e-4
-0.108, -2.499e-4
-0.107, -2.494e-4
-0.106, -2.489e-4
-0.105, -2.484e-4
-0.104, -2.479e-4
-0.103, -2.474e-4
-0.102, -2.470e-4
-0.101, -2.463e-4
-0.100, -2.455e-4
-0.099, -2.447e-4
-0.098, -2.439e-4
-0.097, -2.430e-4
-0.096, -2.422e-4
-0.095, -2.414e-4
-0.094, -2.404e-4
-0.093, -2.395e-4
-0.092, -2.385e-4
-0.091, -2.375e-4
-0.090, -2.365e-4
-0.089, -2.355e-4
-0.088, -2.345e-4
-0.087, -2.335e-4
-0.086, -2.324e-4
-0.085, -2.314e-4
-0.084, -2.304e-4
-0.083, -2.295e-4
-0.082, -2.286e-4
-0.081, -2.275e-4
-0.080, -2.265e-4
-0.079, -2.255e-4
-0.078, -2.245e-4
-0.077, -2.236e-4
-0.076, -2.226e-4
-0.075, -2.216e-4
-0.074, -2.206e-4
-0.073, -2.195e-4
-0.072, -2.185e-4
-0.071, -2.175e-4
-0.070, -2.165e-4
-0.069, -2.154e-4
-0.068, -2.143e-4
-0.067, -2.131e-4
-0.066, -2.120e-4
-0.065, -2.107e-4
-0.064, -2.095e-4
-0.063, -2.081e-4
-0.062, -2.067e-4
-0.061, -2.053e-4
-0.060, -2.038e-4
-0.059, -2.022e-4
-0.058, -2.006e-4
-0.057, -1.990e-4
-0.056, -1.972e-4
-0.055, -1.954e-4
-0.054, -1.937e-4
-0.053, -1.919e-4
-0.052, -1.899e-4
-0.051, -1.884e-4
-0.050, -1.864e-4
-0.049, -1.842e-4
-0.048, -1.819e-4
-0.047, -1.798e-4
-0.046, -1.774e-4
-0.045, -1.752e-4
-0.044, -1.730e-4
-0.043, -1.707e-4
-0.042, -1.684e-4
-0.041, -1.661e-4
-0.040, -1.638e-4
-0.039, -1.615e-4
-0.038, -1.593e-4
-0.037, -1.572e-4
-0.036, -1.549e-4
-0.035, -1.526e-4
-0.034, -1.505e-4
-0.033, -1.484e-4
-0.032, -1.465e-4
-0.031, -1.446e-4
-0.030, -1.426e-4
-0.029, -1.407e-4
-0.028, -1.388e-4
-0.027, -1.370e-4
-0.026, -1.353e-4
-0.025, -1.336e-4
-0.024, -1.320e-4
-0.023, -1.304e-4
-0.022, -1.288e-4
-0.021, -1.272e-4
-0.020, -1.257e-4
-0.019, -1.243e-4
-0.018, -1.229e-4
-0.017, -1.214e-4
-0.016, -1.200e-4
-0.015, -1.187e-4
-0.014, -1.173e-4
-0.013, -1.160e-4
-0.012, -1.149e-4
-0.011, -1.136e-4
-0.010, -1.123e-4
-0.009, -1.111e-4
-0.008, -1.100e-4
-0.007, -1.089e-4
-0.006, -1.078e-4
-0.005, -1.068e-4
-0.004, -1.057e-4
-0.003, -1.047e-4
-0.002, -1.037e-4
-0.001, -1.028e-4
-0.000, -1.023e-4
0.001, -1.017e-4
0.002, -1.006e-4
0.003, -9.958e-5
0.004, -9.861e-5
0.005, -9.770e-5
0.006, -9.690e-5
0.007, -9.610e-5
0.008, -9.534e-5
0.009, -9.459e-5
0.010, -9.377e-5
0.011, -9.310e-5
0.012, -9.240e-5
0.013, -9.171e-5
0.014, -9.105e-5
0.015, -9.030e-5
0.016, -8.968e-5
0.017, -8.906e-5
0.018, -8.838e-5
0.019, -8.784e-5
0.020, -8.727e-5
0.021, -8.657e-5
0.022, -8.599e-5
0.023, -8.534e-5
0.024, -8.474e-5
0.025, -8.420e-5
0.026, -8.367e-5
0.027, -8.311e-5
0.028, -8.253e-5
0.029, -8.195e-5
0.030, -8.150e-5
0.031, -8.095e-5
0.032, -8.050e-5
0.033, -8.000e-5
0.034, -7.939e-5
0.035, -7.894e-5
0.036, -7.847e-5
0.037, -7.798e-5
0.038, -7.757e-5
0.039, -7.712e-5
0.040, -7.665e-5
0.041, -7.627e-5
0.042, -7.578e-5
0.043, -7.534e-5
0.044, -7.491e-5
0.045, -7.452e-5
0.046, -7.417e-5
0.047, -7.372e-5
0.048, -7.336e-5
0.049, -7.307e-5
0.050, -7.269e-5
0.051, -7.260e-5
0.052, -7.252e-5
0.053, -7.198e-5
0.054, -7.163e-5
0.055, -7.122e-5
0.056, -7.092e-5
0.057, -7.063e-5
0.058, -7.032e-5
0.059, -7.004e-5
0.060, -6.973e-5
0.061, -6.944e-5
0.062, -6.923e-5
0.063, -6.894e-5
0.064, -6.874e-5
0.065, -6.852e-5
0.066, -6.826e-5
0.067, -6.808e-5
0.068, -6.789e-5
0.069, -6.763e-5
0.070, -6.750e-5
0.071, -6.732e-5
0.072, -6.707e-5
0.073, -6.690e-5
0.074, -6.674e-5
0.075, -6.661e-5
0.076, -6.645e-5
0.077, -6.632e-5
0.078, -6.624e-5
0.079, -6.602e-5
0.080, -6.586e-5
0.081, -6.571e-5
0.082, -6.557e-5
0.083, -6.551e-5
0.084, -6.542e-5
0.085, -6.523e-5
0.086, -6.513e-5
0.087, -6.503e-5
0.088, -6.491e-5
0.089, -6.481e-5
0.090, -6.474e-5
0.091, -6.466e-5
0.092, -6.453e-5
0.093, -6.445e-5
0.094, -6.442e-5
0.095, -6.436e-5
0.096, -6.435e-5
0.097, -6.432e-5
0.098, -6.416e-5
0.099, -6.409e-5
0.100, -6.403e-5
0.101, -6.397e-5
0.102, -6.402e-5
0.103, -6.413e-5
0.104, -6.398e-5
0.105, -6.389e-5
0.106, -6.377e-5
0.107, -6.375e-5
0.108, -6.369e-5
0.109, -6.368e-5
0.110, -6.369e-5
0.111, -6.362e-5
0.112, -6.354e-5
0.113, -6.353e-5
0.114, -6.348e-5
0.115, -6.352e-5
0.116, -6.355e-5
0.117, -6.346e-5
0.118, -6.347e-5
0.119, -6.342e-5
0.120, -6.344e-5
0.121, -6.350e-5
0.122, -6.353e-5
0.123, -6.349e-5
0.124, -6.348e-5
0.125, -6.344e-5
0.126, -6.350e-5
0.127, -6.344e-5
0.128, -6.353e-5
0.129, -6.358e-5
0.130, -6.349e-5
0.131, -6.349e-5
0.132, -6.349e-5
0.133, -6.347e-5
0.134, -6.359e-5
0.135, -6.366e-5
0.136, -6.360e-5
0.137, -6.369e-5
0.138, -6.369e-5
0.139, -6.367e-5
0.140, -6.370e-5
0.141, -6.375e-5
0.142, -6.380e-5
0.143, -6.376e-5
0.144, -6.377e-5
0.145, -6.382e-5
0.146, -6.377e-5
0.147, -6.389e-5
0.148, -6.400e-5
0.149, -6.394e-5
0.150, -6.398e-5
0.151, -6.400e-5
0.152, -6.401e-5
0.153, -6.408e-5
0.154, -6.452e-5
0.155, -6.450e-5
0.156, -6.439e-5
0.157, -6.437e-5
0.158, -6.434e-5
0.159, -6.431e-5
0.160, -6.442e-5
0.161, -6.448e-5
0.162, -6.440e-5
0.163, -6.445e-5
0.164, -6.448e-5
0.165, -6.448e-5
0.166, -6.458e-5
0.167, -6.460e-5
0.168, -6.463e-5
0.169, -6.467e-5
0.170, -6.468e-5
0.171, -6.469e-5
0.172, -6.478e-5
0.173, -6.484e-5
0.174, -6.490e-5
0.175, -6.487e-5
0.176, -6.488e-5
0.177, -6.497e-5
0.178, -6.497e-5
0.179, -6.503e-5
0.180, -6.510e-5
0.181, -6.508e-5
0.182, -6.512e-5
0.183, -6.512e-5
0.184, -6.519e-5
0.185, -6.523e-5
0.186, -6.535e-5
0.187, -6.538e-5
0.188, -6.538e-5
0.189, -6.535e-5
0.190, -6.543e-5
0.191, -6.541e-5
0.192, -6.551e-5
0.193, -6.563e-5
0.194, -6.553e-5
0.195, -6.563e-5
0.196, -6.567e-5
0.197, -6.569e-5
0.198, -6.574e-5
0.199, -6.586e-5
0.200, -6.583e-5
0.201, -6.584e-5
0.202, -6.588e-5
0.203, -6.595e-5
0.204, -6.600e-5
0.205, -6.612e-5
0.206, -6.612e-5
0.207, -6.613e-5
0.208, -6.614e-5
0.209, -6.616e-5
0.210, -6.615e-5
0.211, -6.627e-5
0.212, -6.632e-5
0.213, -6.629e-5
0.214, -6.637e-5
0.215, -6.636e-5
0.216, -6.640e-5
0.217, -6.649e-5
0.218, -6.653e-5
0.219, -6.657e-5
0.220, -6.660e-5
0.221, -6.659e-5
0.222, -6.663e-5
0.223, -6.661e-5
0.224, -6.674e-5
0.225, -6.678e-5
0.226, -6.676e-5
0.227, -6.682e-5
0.228, -6.687e-5
0.229, -6.688e-5
0.230, -6.695e-5
0.231, -6.697e-5
0.232, -6.694e-5
0.233, -6.698e-5
0.234, -6.700e-5
0.235, -6.703e-5
0.236, -6.709e-5
0.237, -6.717e-5
0.238, -6.721e-5
0.239, -6.718e-5
0.240, -6.717e-5
0.241, -6.726e-5
0.242, -6.729e-5
0.243, -6.736e-5
0.244, -6.740e-5
0.245, -6.736e-5
0.246, -6.739e-5
0.247, -6.742e-5
0.248, -6.751e-5
0.249, -6.756e-5
0.250, -6.762e-5
0.251, -6.763e-5
0.252, -6.762e-5
0.253, -6.760e-5
0.254, -6.769e-5
0.255, -6.768e-5
0.256, -6.802e-5
0.257, -6.817e-5
0.258, -6.797e-5
0.259, -6.794e-5
0.260, -6.792e-5
0.261, -6.785e-5
0.262, -6.792e-5
0.263, -6.801e-5
0.264, -6.797e-5
0.265, -6.801e-5
0.266, -6.801e-5
0.267, -6.804e-5
0.268, -6.808e-5
0.269, -6.810e-5
0.270, -6.816e-5
0.271, -6.812e-5
0.272, -6.820e-5
0.273, -6.824e-5
0.274, -6.823e-5
0.275, -6.830e-5
0.276, -6.839e-5
0.277, -6.836e-5
0.278, -6.841e-5
0.279, -6.842e-5
0.280, -6.845e-5
0.281, -6.852e-5
0.282, -6.855e-5
0.283, -6.860e-5
0.284, -6.861e-5
0.285, -6.861e-5
0.286, -6.868e-5
0.287, -6.866e-5
0.288, -6.877e-5
0.289, -6.887e-5
0.290, -6.879e-5
0.291, -6.879e-5
0.292, -6.891e-5
0.293, -6.892e-5
0.294, -6.897e-5
0.295, -6.903e-5
0.296, -6.901e-5
0.297, -6.899e-5
0.298, -6.900e-5
0.299, -6.907e-5
0.300, -6.913e-5
0.301, -6.921e-5
0.302, -6.925e-5
0.303, -6.919e-5
0.304, -6.921e-5
0.305, -6.925e-5
0.306, -6.924e-5
0.307, -6.941e-5
0.308, -6.958e-5
0.309, -6.943e-5
0.310, -6.942e-5
0.311, -6.941e-5
0.312, -6.944e-5
0.313, -6.952e-5
0.314, -6.958e-5
0.315, -6.957e-5
0.316, -6.962e-5
0.317, -6.960e-5
0.318, -6.966e-5
0.319, -6.966e-5
0.320, -6.975e-5
0.321, -6.983e-5
0.322, -6.974e-5
0.323, -6.984e-5
0.324, -6.987e-5
0.325, -6.986e-5
0.326, -6.997e-5
0.327, -7.002e-5
0.328, -7.003e-5
0.329, -7.010e-5
0.330, -7.006e-5
0.331, -7.012e-5
0.332, -7.013e-5
0.333, -7.019e-5
0.334, -7.021e-5
0.335, -7.023e-5
0.336, -7.027e-5
0.337, -7.033e-5
0.338, -7.028e-5
0.339, -7.039e-5
0.340, -7.048e-5
0.341, -7.044e-5
0.342, -7.052e-5
0.343, -7.054e-5
0.344, -7.055e-5
0.345, -7.064e-5
0.346, -7.065e-5
0.347, -7.071e-5
0.348, -7.072e-5
0.349, -7.077e-5
0.350, -7.081e-5
0.351, -7.084e-5
0.352, -7.099e-5
0.353, -7.103e-5
0.354, -7.100e-5
0.355, -7.105e-5
0.356, -7.115e-5
0.357, -7.116e-5
0.358, -7.131e-5
0.359, -7.168e-5
0.360, -7.159e-5
0.361, -7.154e-5
0.362, -7.148e-5
0.363, -7.150e-5
0.364, -7.157e-5
0.365, -7.158e-5
0.366, -7.168e-5
0.367, -7.167e-5
0.368, -7.171e-5
0.369, -7.176e-5
0.370, -7.175e-5
0.371, -7.185e-5
0.372, -7.195e-5
0.373, -7.190e-5
0.374, -7.198e-5
0.375, -7.198e-5
0.376, -7.206e-5
0.377, -7.216e-5
0.378, -7.225e-5
0.379, -7.230e-5
0.380, -7.234e-5
0.381, -7.238e-5
0.382, -7.244e-5
0.383, -7.248e-5
0.384, -7.261e-5
0.385, -7.276e-5
0.386, -7.274e-5
0.387, -7.282e-5
0.388, -7.286e-5
0.389, -7.292e-5
0.390, -7.309e-5
0.391, -7.320e-5
0.392, -7.329e-5
0.393, -7.333e-5
0.394, -7.337e-5
0.395, -7.348e-5
0.396, -7.355e-5
0.397, -7.369e-5
0.398, -7.383e-5
0.399, -7.387e-5
0.400, -7.394e-5
0.401, -7.408e-5
0.402, -7.416e-5
0.403, -7.434e-5
0.404, -7.449e-5
0.405, -7.452e-5
0.406, -7.472e-5
0.407, -7.478e-5
0.408, -7.485e-5
0.409, -7.505e-5
0.410, -7.540e-5
0.411, -7.545e-5
0.412, -7.554e-5
0.413, -7.556e-5
0.414, -7.573e-5
0.415, -7.580e-5
0.416, -7.596e-5
0.417, -7.612e-5
0.418, -7.618e-5
0.419, -7.629e-5
0.420, -7.642e-5
0.421, -7.657e-5
0.422, -7.672e-5
0.423, -7.687e-5
0.424, -7.692e-5
0.425, -7.711e-5
0.426, -7.721e-5
0.427, -7.742e-5
0.428, -7.752e-5
0.429, -7.774e-5
0.430, -7.795e-5
0.431, -7.805e-5
0.432, -7.815e-5
0.433, -7.837e-5
0.434, -7.852e-5
0.435, -7.875e-5
0.436, -7.895e-5
0.437, -7.904e-5
0.438, -7.925e-5
0.439, -7.944e-5
0.440, -7.960e-5
0.441, -7.982e-5
0.442, -8.010e-5
0.443, -8.034e-5
0.444, -8.051e-5
0.445, -8.074e-5
0.446, -8.098e-5
0.447, -8.118e-5
0.448, -8.144e-5
0.449, -8.169e-5
0.450, -8.186e-5
0.451, -8.214e-5
0.452, -8.236e-5
0.453, -8.260e-5
0.454, -8.293e-5
0.455, -8.328e-5
0.456, -8.354e-5
0.457, -8.377e-5
0.458, -8.402e-5
0.459, -8.429e-5
0.460, -8.464e-5
0.461, -8.532e-5
0.462, -8.559e-5
0.463, -8.577e-5
0.464, -8.605e-5
0.465, -8.635e-5
0.466, -8.661e-5
0.467, -8.697e-5
0.468, -8.741e-5
0.469, -8.769e-5
0.470, -8.808e-5
0.471, -8.839e-5
0.472, -8.877e-5
0.473, -8.917e-5
0.474, -8.958e-5
0.475, -8.997e-5
0.476, -9.034e-5
0.477, -9.074e-5
0.478, -9.119e-5
0.479, -9.157e-5
0.480, -9.202e-5
0.481, -9.247e-5
0.482, -9.281e-5
0.483, -9.327e-5
0.484, -9.374e-5
0.485, -9.412e-5
0.486, -9.457e-5
0.487, -9.504e-5
0.488, -9.550e-5
0.489, -9.598e-5
0.490, -9.640e-5
0.491, -9.689e-5
0.492, -9.736e-5
0.493, -9.788e-5
0.494, -9.840e-5
0.495, -9.883e-5
0.496, -9.932e-5
0.497, -9.988e-5
0.498, -1.004e-4
0.499, -1.010e-4
0.500, -1.015e-4
0.501, -1.020e-4
0.502, -1.025e-4
0.503, -1.030e-4
0.504, -1.036e-4
0.505, -1.042e-4
0.506, -1.049e-4
0.507, -1.054e-4
0.508, -1.059e-4
0.509, -1.065e-4
0.510, -1.071e-4
0.511, -1.076e-4
0.512, -1.084e-4
0.513, -1.091e-4
0.514, -1.096e-4
0.515, -1.102e-4
0.516, -1.107e-4
0.517, -1.113e-4
0.518, -1.120e-4
0.519, -1.126e-4
0.520, -1.131e-4
0.521, -1.138e-4
0.522, -1.143e-4
0.523, -1.150e-4
0.524, -1.156e-4
0.525, -1.162e-4
0.526, -1.168e-4
0.527, -1.174e-4
0.528, -1.180e-4
0.529, -1.187e-4
0.530, -1.192e-4
0.531, -1.199e-4
0.532, -1.206e-4
0.533, -1.211e-4
0.534, -1.217e-4
0.535, -1.223e-4
0.536, -1.229e-4
0.537, -1.235e-4
0.538, -1.241e-4
0.539, -1.247e-4
0.540, -1.252e-4
0.541, -1.257e-4
0.542, -1.264e-4
0.543, -1.269e-4
0.544, -1.275e-4
0.545, -1.281e-4
0.546, -1.286e-4
0.547, -1.291e-4
0.548, -1.297e-4
0.549, -1.302e-4
0.550, -1.307e-4
0.551, -1.312e-4
0.552, -1.317e-4
0.553, -1.322e-4
0.554, -1.326e-4
0.555, -1.331e-4
0.556, -1.336e-4
0.557, -1.341e-4
0.558, -1.346e-4
0.559, -1.349e-4
0.560, -1.353e-4
0.561, -1.358e-4
0.562, -1.361e-4
0.563, -1.368e-4
0.564, -1.375e-4
0.565, -1.376e-4
0.566, -1.380e-4
0.567, -1.383e-4
0.568, -1.386e-4
0.569, -1.389e-4
0.570, -1.393e-4
0.571, -1.397e-4
0.572, -1.399e-4
0.573, -1.402e-4
0.574, -1.405e-4
0.575, -1.408e-4
0.576, -1.411e-4
0.577, -1.415e-4
0.578, -1.416e-4
0.579, -1.420e-4
0.580, -1.422e-4
0.581, -1.424e-4
0.582, -1.427e-4
0.583, -1.430e-4
0.584, -1.433e-4
0.585, -1.435e-4
0.586, -1.437e-4
0.587, -1.439e-4
0.588, -1.442e-4
0.589, -1.444e-4
0.590, -1.447e-4
0.591, -1.448e-4
0.592, -1.450e-4
0.593, -1.452e-4
0.594, -1.454e-4
0.595, -1.456e-4
0.596, -1.458e-4
0.597, -1.460e-4
0.598, -1.462e-4
0.599, -1.463e-4
0.600, -1.465e-4
0.601, -1.467e-4
0.602, -1.469e-4
0.603, -1.470e-4
0.604, -1.472e-4
0.605, -1.473e-4
0.606, -1.474e-4
0.607, -1.475e-4
0.608, -1.477e-4
0.609, -1.478e-4
0.610, -1.479e-4
0.611, -1.480e-4
0.612, -1.481e-4
0.613, -1.482e-4
0.614, -1.483e-4
0.615, -1.485e-4
0.616, -1.484e-4
0.617, -1.485e-4
0.618, -1.485e-4
0.619, -1.486e-4
0.620, -1.486e-4
0.621, -1.487e-4
0.622, -1.488e-4
0.623, -1.488e-4
0.624, -1.488e-4
0.625, -1.489e-4
0.626, -1.489e-4
0.627, -1.490e-4
0.628, -1.490e-4
0.629, -1.490e-4
0.630, -1.490e-4
0.631, -1.490e-4
0.632, -1.490e-4
0.633, -1.490e-4
0.634, -1.491e-4
0.635, -1.490e-4
0.636, -1.490e-4
0.637, -1.490e-4
0.638, -1.491e-4
0.639, -1.490e-4
0.640, -1.491e-4
0.641, -1.490e-4
0.642, -1.490e-4
0.643, -1.490e-4
0.644, -1.490e-4
0.645, -1.489e-4
0.646, -1.490e-4
0.647, -1.490e-4
0.648, -1.490e-4
0.649, -1.490e-4
0.650, -1.490e-4
0.651, -1.490e-4
0.652, -1.490e-4
0.653, -1.490e-4
0.654, -1.490e-4
0.655, -1.490e-4
0.656, -1.489e-4
0.657, -1.490e-4
0.658, -1.489e-4
0.659, -1.490e-4
0.660, -1.491e-4
0.661, -1.490e-4
0.662, -1.490e-4
0.663, -1.490e-4
0.664, -1.490e-4
0.665, -1.491e-4
0.666, -1.495e-4
0.667, -1.494e-4
0.668, -1.493e-4
0.669, -1.492e-4
0.670, -1.493e-4
0.671, -1.493e-4
0.672, -1.494e-4
0.673, -1.494e-4
0.674, -1.494e-4
0.675, -1.495e-4
0.676, -1.495e-4
0.677, -1.495e-4
0.678, -1.496e-4
0.679, -1.496e-4
0.680, -1.497e-4
0.681, -1.497e-4
0.682, -1.497e-4
0.683, -1.498e-4
0.684, -1.499e-4
0.685, -1.500e-4
0.686, -1.501e-4
0.687, -1.501e-4
0.688, -1.502e-4
0.689, -1.503e-4
0.690, -1.503e-4
0.691, -1.505e-4
0.692, -1.506e-4
0.693, -1.506e-4
0.694, -1.507e-4
0.695, -1.508e-4
0.696, -1.509e-4
0.697, -1.510e-4
0.698, -1.512e-4
0.699, -1.513e-4
0.700, -1.514e-4
0.701, -1.515e-4
0.702, -1.517e-4
0.703, -1.518e-4
0.704, -1.519e-4
0.705, -1.521e-4
0.706, -1.522e-4
0.707, -1.524e-4
0.708, -1.525e-4
0.709, -1.526e-4
0.710, -1.528e-4
0.711, -1.530e-4
0.712, -1.531e-4
0.713, -1.533e-4
0.714, -1.534e-4
0.715, -1.536e-4
0.716, -1.538e-4
0.717, -1.541e-4
0.718, -1.543e-4
0.719, -1.544e-4
0.720, -1.545e-4
0.721, -1.548e-4
0.722, -1.549e-4
0.723, -1.551e-4
0.724, -1.554e-4
0.725, -1.555e-4
0.726, -1.557e-4
0.727, -1.559e-4
0.728, -1.560e-4
0.729, -1.562e-4
0.730, -1.564e-4
0.731, -1.567e-4
0.732, -1.568e-4
0.733, -1.570e-4
0.734, -1.572e-4
0.735, -1.574e-4
0.736, -1.577e-4
0.737, -1.580e-4
0.738, -1.581e-4
0.739, -1.583e-4
0.740, -1.585e-4
0.741, -1.587e-4
0.742, -1.590e-4
0.743, -1.592e-4
0.744, -1.594e-4
0.745, -1.596e-4
0.746, -1.598e-4
0.747, -1.601e-4
0.748, -1.603e-4
0.749, -1.606e-4
0.750, -1.609e-4
0.751, -1.610e-4
0.752, -1.612e-4
0.753, -1.615e-4
0.754, -1.617e-4
0.755, -1.620e-4
0.756, -1.622e-4
0.757, -1.625e-4
0.758, -1.627e-4
0.759, -1.630e-4
0.760, -1.632e-4
0.761, -1.634e-4
0.762, -1.637e-4
0.763, -1.640e-4
0.764, -1.642e-4
0.765, -1.644e-4
0.766, -1.647e-4
0.767, -1.650e-4
0.768, -1.655e-4
0.769, -1.659e-4
0.770, -1.659e-4
0.771, -1.662e-4
0.772, -1.664e-4
0.773, -1.666e-4
0.774, -1.669e-4
0.775, -1.673e-4
0.776, -1.675e-4
0.777, -1.678e-4
0.778, -1.680e-4
0.779, -1.683e-4
0.780, -1.686e-4
0.781, -1.688e-4
0.782, -1.691e-4
0.783, -1.694e-4
0.784, -1.697e-4
0.785, -1.699e-4
0.786, -1.701e-4
0.787, -1.705e-4
0.788, -1.708e-4
0.789, -1.710e-4
0.790, -1.713e-4
0.791, -1.715e-4
0.792, -1.719e-4
0.793, -1.722e-4
0.794, -1.724e-4
0.795, -1.728e-4
0.796, -1.730e-4
0.797, -1.732e-4
0.798, -1.736e-4
0.799, -1.738e-4
0.800, -1.741e-4
0.801, -1.744e-4
0.802, -1.745e-4
0.803, -1.749e-4
0.804, -1.752e-4
0.805, -1.754e-4
0.806, -1.758e-4
0.807, -1.761e-4
0.808, -1.763e-4
0.809, -1.766e-4
0.810, -1.769e-4
0.811, -1.772e-4
0.812, -1.775e-4
0.813, -1.779e-4
0.814, -1.781e-4
0.815, -1.784e-4
0.816, -1.787e-4
0.817, -1.790e-4
0.818, -1.792e-4
0.819, -1.798e-4
0.820, -1.805e-4
0.821, -1.805e-4
0.822, -1.807e-4
0.823, -1.809e-4
0.824, -1.811e-4
0.825, -1.814e-4
0.826, -1.818e-4
0.827, -1.821e-4
